corpus_id,entry_no,definition,present,present_1sg,imperfective,perfective,imperative,infinitive,entry_type,h_root,glottal_root,aspect_class,prefix_class,tense_present_class,set_a,plural,animate_objects,variant_present,variant_incompletive,variant_completive,variant_immediate,variant_infinitive
431,438,he/she is slapping him/her,asihthvniha,tsiyasihthvniha,asihthvniho'i,usihthvnilv'i,hiyasihthvnika,usihthvnisti,Eventful,asihthvn,asihthvn,ih-il,a_stem,a_present,True,False,True,1,1,1,1,1
432,439,he/she is backing up,asineka,kasineka,asineko'i,usinvsv'i,hasinuka,usinvsti,Eventful,asin,asin,go,a_stem,a_present,True,False,False,1,1,1,1,1
436,443,he/she is roping him/her,aslhati'a,tsislhati'a,aslhatisko'i,uslhatv'i,hislhata,uslhatisti,Eventful,slhat,slhat,i-a-i,cons_stem,a_present,True,False,False,1,1,1,1,1
436,443,he/she is roping him/her,aslhati'a,tsislhati'a,aslhatisko'i,uslhatv'i,hislhata,uslhatisti,Eventful,slhat,slhat,i-a-i,cons_stem,a_present,True,False,True,1,1,1,1,1
439,446,he/she is waving his/her hand,asolvtaki'a,kasolvtaki'a,asolvtakisko'i,usolvtakisv'i,hasolvtaki,usolvtakisti,Eventful,asolvta,asolvta,rev-gi,a_stem,a_present,True,False,False,1,1,1,1,1
439,446,he/she is waving his/her hand,asolvtaki'a,kasolvtaki'a,asolvtakisko'i,usolvtakisv'i,hasolvtaki,usolvtakisti,Eventful,asolvtak,asolvtak,rev-i,a_stem,a_present,True,False,False,1,1,1,1,1
440,447,he/she is pressing down on him/her,asonhstiha,tsiyasonhstiha,asonhstisko'i,usonhsthanv'i,hiyasonhsta,usonhstohti,Eventful,asonhst,asonhst,cause,a_stem,a_present,True,False,True,1,1,1,1,1
441,448,he/she is wounding him/her,asonvska,tsisonvska,asonvsko'i,usonvnhv'i,hisonvna,usonvsti,Eventful,son,son,vnh-vsk,cons_stem,a_present,True,False,False,1,1,1,1,4
441,448,he/she is wounding him/her,asonvska,tsisonvska,asonvsko'i,usonvnhv'i,hisonvna,usonvsti,Eventful,son,son,vnh-vsk,cons_stem,a_present,True,False,True,1,1,1,1,4
444,451,he/she is fishing,asuhvska,kasuhvska,asuhvsko'i,usunhv'i,hasuhvka,usuhti,Eventful,asu,asu,hvsk-nh,a_stem,a_present,True,False,False,1,1,1,1,1
445,452,he/she is painting it,asuwhiska,tsisuwhiska,asuwhisko'i,usuwhisv'i,hisuwha,usuwhisti,Eventful,suwh,suwh,i-a-ihsk,cons_stem,a_present,True,False,False,1,1,1,1,1
445,452,he/she is painting it,asuwhiska,tsisuwhiska,asuwhisko'i,usuwhisv'i,hisuwha,usuwhisti,Eventful,suwh,suwh,i-a-ihsk,cons_stem,a_present,True,False,True,1,1,1,1,1
446,453,he/she is changing his/her pants,asula'iyv'a,kasula'iyv'a,asula'iyvsko'i,usula'iyvsv'i,hasula'iyvna,usula'iyvsti,Eventful,asula'iy,asula'iy,v-vhs,a_stem,a_present,True,False,False,1,1,1,1,1
447,454,he/she is taking his/her pants off,asule'a,kasule'a,asulesko'i,usulesv'i,hasulaki,usulesti,Eventful,asul,asul,rev-e,a_stem,a_present,True,False,False,1,1,1,1,1
448,455,he/she is putting his/her pants on,asuli'a,kasuli'a,asulisko'i,usulanv'i,hasulvka,usuloti,Eventful,asul,asul,i-vka,a_stem,a_present,True,False,False,1,1,1,1,1
449,456,he/she is quitting,asulikoka,tsisulikoka,asulikoko'i,usulikotsv'i,hisuliko'i,usulikosti,Eventful,suli,suli,ko-kots,cons_stem,a_present,True,False,False,1,1,1,1,1
449,456,he/she is quitting,asulikoka,tsisulikoka,asulikoko'i,usulikotsv'i,hisuliko'i,usulikosti,Eventful,suli,suli,ko-kots,cons_stem,a_present,True,False,True,1,1,1,1,1
452,459,he/she is choosing him/her,asuye'a,tsiyasuye'a,asuyesko'i,usuyesv'i,hiyasuyaki,usuyesti,Eventful,asuy,asuy,rev-e,a_stem,a_present,True,False,True,1,1,1,1,1
453,460,he/she is stirring it,asuyeha,kasuyeha,asuyesko'i,usuyehv'i,hasuyvla,usuyehti,Eventful,asuy,asuy,apl-active,a_stem,a_present,True,False,False,1,1,1,1,1
454,461,he/she is mixing it in,asuyvska,kasuyvska,asuyvsko'i,usuyvnv'i,hasuyv'vka,usuyvti,Eventful,asuy,asuy,vsk,a_stem,a_present,True,False,False,1,1,1,2,1
455,462,it smells,asvka,tsisvka,asvko'i,,,,Eventful,sv,sv,become,cons_stem,a_present,True,False,False,1,1,1,1,1
455,462,it smells,asvka,tsisvka,asvko'i,,,,Eventful,sv,sv,become,cons_stem,a_present,True,False,True,1,1,1,1,1
455,462,it smells,asvka,tsisvka,asvko'i,,,,Eventful,sv,sv,stative-k,cons_stem,a_present,True,False,False,1,1,1,1,1
455,462,it smells,asvka,tsisvka,asvko'i,,,,Eventful,sv,sv,stative-k,cons_stem,a_present,True,False,True,1,1,1,1,1
455,462,it smells,asvka,tsisvka,asvko'i,,,,Eventful,svk,svk,stative,cons_stem,a_present,True,False,False,1,1,1,1,1
455,462,it smells,asvka,tsisvka,asvko'i,,,,Eventful,svk,svk,stative,cons_stem,a_present,True,False,True,1,1,1,1,1
459,466,he/she is drinking it up,asvhvska,tsisvhvska,asvhvsko'i,usvnhv'i,hisvnha,usvhvsti,Eventful,sv,sv,terminative-no-o,cons_stem,a_present,True,False,False,1,1,1,1,1
459,466,he/she is drinking it up,asvhvska,tsisvhvska,asvhvsko'i,usvnhv'i,hisvnha,usvhvsti,Eventful,sv,sv,terminative-no-o,cons_stem,a_present,True,False,True,1,1,1,1,1
463,470,he/she is holding his/her breath,athawhostiha,ka'tawhostiha,athawhostisko'i,uthawhosthanv'i,hathawhosta,uthawhostohti,Eventful,athawhost,a'tawhost,cause,a_stem,a_present,True,False,False,1,1,1,1,1
464,471,he/she is mooring a boat,athalati'a,tsithalati'a,athalatisko'i,uthalatv'i,hithalata,uthalatisti,Eventful,thalat,thalat,i-a-i,cons_stem,a_present,True,False,False,1,1,1,1,1
464,471,he/she is mooring a boat,athalati'a,tsithalati'a,athalatisko'i,uthalatv'i,hithalata,uthalatisti,Eventful,thalat,thalat,i-a-i,cons_stem,a_present,True,False,True,1,1,1,1,1
465,472,he/she is drilling a hole,athaleska,tsithaleska,athalesko'i,uthalesv'i,hithalaka,uthalesti,StativeNoImp,thales,thales,stative-k,cons_stem,a_present,True,False,False,1,1,1,1,1
465,472,he/she is drilling a hole,athaleska,tsithaleska,athalesko'i,uthalesv'i,hithalaka,uthalesti,StativeNoImp,thales,thales,stative-k,cons_stem,a_present,True,False,True,1,1,1,1,1
467,474,it’s steaming,athanoleka,,athanoleko'i,uthanolvsv'i,,uthanolvsti,Eventful,athanol,,go,a_stem,a_present,True,False,False,1,1,1,1,1
467,474,it’s steaming,athanoleka,,athanoleko'i,uthanolvsv'i,,uthanolvsti,Eventful,athanol,,go,a_stem,a_present,True,False,True,1,1,1,1,1
467,474,it’s steaming,athanoleka,,athanoleko'i,uthanolvsv'i,,uthanolvsti,Eventful,thanol,,go,cons_stem,a_present,True,False,False,1,1,1,1,1
467,474,it’s steaming,athanoleka,,athanoleko'i,uthanolvsv'i,,uthanolvsti,Eventful,thanol,,go,cons_stem,a_present,True,False,True,1,1,1,1,1
469,476,it’s exploding,athaski'a,,athaskisko'i,uthaskisv'i,hathaski,uthaskisti,Eventful,athas,,rev-gi,a_stem,a_present,True,False,False,1,1,1,1,1
469,476,it’s exploding,athaski'a,,athaskisko'i,uthaskisv'i,hathaski,uthaskisti,Eventful,athas,,rev-gi,a_stem,a_present,True,False,True,1,1,1,1,1
469,476,it’s exploding,athaski'a,,athaskisko'i,uthaskisv'i,hathaski,uthaskisti,Eventful,athask,,rev-i,a_stem,a_present,True,False,False,1,1,1,1,1
469,476,it’s exploding,athaski'a,,athaskisko'i,uthaskisv'i,hathaski,uthaskisti,Eventful,athask,,rev-i,a_stem,a_present,True,False,True,1,1,1,1,1
472,479,he/she is kissing him/her,athaweto'vska,tsitaweto'vska,athaweto'vsko'i,uthawetonv'i,hitaweto'vka,uthawetoti,Eventful,thaweto,taweto,vsk-post-v,cons_stem,a_present,True,False,True,1,1,1,1,1
474,481,he/she is asking for it,athayohiha,tsithayohiha,athayohiho'i,uthayolhv'i,hithayoha,uthayosti,Eventful,thayo,thayo,hih-lh,cons_stem,a_present,True,False,False,1,1,1,2,1
474,481,he/she is asking for it,athayohiha,tsithayohiha,athayohiho'i,uthayolhv'i,hithayoha,uthayosti,Eventful,thayo,thayo,hih-lh,cons_stem,a_present,True,False,True,1,1,1,2,1
477,484,he/she is shaking him/her,athelvhvska,tsithelvhvska,athelvhvsko'i,uthelvnhv'i,hithelvna,uthelhti,Eventful,thel,thel,episodic,cons_stem,a_present,True,False,False,1,1,1,2,1
477,484,he/she is shaking him/her,athelvhvska,tsithelvhvska,athelvhvsko'i,uthelvnhv'i,hithelvna,uthelhti,Eventful,thel,thel,episodic,cons_stem,a_present,True,False,True,1,1,1,2,1
479,486,he/she is leading him/her,athinhi,tsiyathinhi,athinheko'i,uthinhvsv'i,hiyathinhuka,uthinhvsti,Eventful,athinh,athinh,go,a_stem,i_present,True,False,True,2,1,1,1,1
480,487,he/she is arguing,athiyohiha,ka'tiyohiha,athiyohiho'i,uthiyolhv'i,hathiyoka,uthiyosti,Eventful,athiyo,a'tiyo,hih-lh,a_stem,a_present,True,False,False,1,1,1,1,1
483,490,he/she is racing,athohkiya'a,kathohkiya'a,athohkiyasko'i,uthohkiyv'i,hathohkiya,uthohkiyasti,Eventful,athohkiy,athohkiy,a,a_stem,a_present,True,False,False,1,1,1,1,1
486,493,he/she is loaning it to him/her,atholhstiha,tsiyatholhstiha,atholhstisko'i,utholhsthanv'i,hiyatholhsta,utholhstohti,Eventful,atholhst,atholhst,cause,a_stem,a_present,True,False,True,1,1,1,1,1
487,494,he/she is borrowing him/her,atholhska,tsiyatholhska,atholhsko'i,utholhsv'i,hiyathola,utholhisti,StativeNoImp,atholhs,atholhs,stative-k,a_stem,a_present,True,False,True,1,1,1,1,1
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,athoyawh,,sk-s-a,a_stem,a_present,True,False,False,1,1,1,1,2
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,athoyawh,,sk-s-a,a_stem,a_present,True,False,True,1,1,1,1,2
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,athoyawh,,sk-s-hst,a_stem,a_present,True,False,False,1,1,1,1,1
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,athoyawh,,sk-s-hst,a_stem,a_present,True,False,True,1,1,1,1,1
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,athoyawh,,sk-s-la,a_stem,a_present,True,False,False,1,1,1,1,1
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,athoyawh,,sk-s-la,a_stem,a_present,True,False,True,1,1,1,1,1
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,thoyawh,,sk-s-a,cons_stem,a_present,True,False,False,1,1,1,1,2
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,thoyawh,,sk-s-a,cons_stem,a_present,True,False,True,1,1,1,1,2
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,thoyawh,,sk-s-hst,cons_stem,a_present,True,False,False,1,1,1,1,1
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,thoyawh,,sk-s-hst,cons_stem,a_present,True,False,True,1,1,1,1,1
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,thoyawh,,sk-s-la,cons_stem,a_present,True,False,False,1,1,1,1,1
488,495,it’s flashing (refers to reflected light),athoyawhska,,athoyawhsko'i,uthoyawhsv'i,,uthoyawhsti,Eventful,thoyawh,,sk-s-la,cons_stem,a_present,True,False,True,1,1,1,1,1
491,498,he/she is taking a drink (refers to alcoholic beverage),athuki'a,ka'tuki'a,athukisko'i,uthukisv'i,hathuki,uthukisti,Eventful,athu,a'tu,rev-gi,a_stem,a_present,True,False,False,1,1,1,1,1
491,498,he/she is taking a drink (refers to alcoholic beverage),athuki'a,ka'tuki'a,athukisko'i,uthukisv'i,hathuki,uthukisti,Eventful,athuk,a'tuk,rev-i,a_stem,a_present,True,False,False,1,1,1,1,1
493,500,he/she is promising,athu'istiha,tsithu'istiha,athu'istisko'i,uthu'isthanv'i,hithu'ista,uthu'istohti,Eventful,thu'ist,thu'ist,cause,cons_stem,a_present,True,False,False,1,1,1,1,1
493,500,he/she is promising,athu'istiha,tsithu'istiha,athu'istisko'i,uthu'isthanv'i,hithu'ista,uthu'istohti,Eventful,thu'ist,thu'ist,cause,cons_stem,a_present,True,False,True,1,1,1,1,1
494,501,he/she is listening to him/her,athvtastiha,tsiyathvtastiha,athvtastisko'i,uthvtasthanv'i,hiyathvtasta,uthvtastohti,Eventful,athvtast,athvtast,cause,a_stem,a_present,True,False,True,1,1,1,1,1
495,502,he/she is asking him/her a question,athvtvhvska,tsiyathvtvhvska,athvtvhvsko'i,uthvtvnhv'i,hiyathvtvhvka,uthvthti,Eventful,athvt,athvt,episodic,a_stem,a_present,True,False,True,1,1,1,1,1
495,502,he/she is asking him/her a question,athvtvhvska,tsiyathvtvhvska,athvtvhvsko'i,uthvtvnhv'i,hiyathvtvhvka,uthvthti,Eventful,athvtv,athvtv,hvsk-nh,a_stem,a_present,True,False,True,1,1,1,1,2
496,503,he/she hears him/her,athvki'a,tsiyathvki'a,athvkisko'i,uthvkanv'i,hiyathvkvka,uthvkoti,Eventful,athvk,athvk,i-vka,a_stem,a_present,True,False,True,1,1,1,1,1
497,504,he/she is raising him/her,athvhistiha,tsiya'tvhistiha,athvhistisko'i,uthvhisthanv'i,hiya'tvhista,uthvhistohti,Eventful,athvhist,a'tvhist,cause,a_stem,a_present,True,False,True,1,1,1,1,1
498,505,he/she is growing,athvska,ka'tvska,athvsko'i,uthvsv'i,hathvhi,uthvhisti,Eventful,athv,a'tv,sk-s-hi-hihst,a_stem,a_present,True,False,False,1,1,1,1,1
502,509,he/she is inside,aya'a,tsiya'a,aya'o'i,,,,Eventful,y,y,stative-a',cons_stem,a_present,True,False,False,1,1,1,1,1
502,509,he/she is inside,aya'a,tsiya'a,aya'o'i,,,,Eventful,y,y,stative-a',cons_stem,a_present,True,False,True,1,1,1,1,1
502,509,he/she is inside,aya'a,tsiya'a,aya'o'i,,,,Eventful,ya',ya',stative,cons_stem,a_present,True,False,False,1,1,1,1,1
502,509,he/she is inside,aya'a,tsiya'a,aya'o'i,,,,Eventful,ya',ya',stative,cons_stem,a_present,True,False,True,1,1,1,1,1
507,514,he/she is waking up,ayeka,tsiyeka,ayeko'i,uyetsv'i,hiyeki,uye'isti,Eventful,ye,ye,become,cons_stem,a_present,True,False,False,1,1,1,1,2
507,514,he/she is waking up,ayeka,tsiyeka,ayeko'i,uyetsv'i,hiyeki,uye'isti,Eventful,ye,ye,become,cons_stem,a_present,True,False,True,1,1,1,1,2
509,516,he/she is waking him/her up,aye'istiha,tsiye'istiha,aye'istisko'i,uye'isthanv'i,hiye'ista,uye'istohti,Eventful,ye'ist,ye'ist,cause,cons_stem,a_present,True,False,False,1,1,1,1,1
509,516,he/she is waking him/her up,aye'istiha,tsiye'istiha,aye'istisko'i,uye'isthanv'i,hiye'ista,uye'istohti,Eventful,ye'ist,ye'ist,cause,cons_stem,a_present,True,False,True,1,1,1,1,1
511,518,he/she is putting him/her inside (refers to somewhere large enough to move around in),ayhtiha,tsiyvtiha,ayhtisko'i,uyhthanv'i,hiyvta,uyhtohti,Eventful,yht,yhvt,cause,cons_stem,a_present,True,False,True,1,1,1,1,1
511,518,he/she is putting him/her inside (refers to somewhere large enough to move around in),ayhtiha,tsiyvtiha,ayhtisko'i,uyhthanv'i,hiyvta,uyhtohti,Eventful,yht,yvt,cause,cons_stem,a_present,True,False,True,1,1,1,1,1
515,522,it’s breaking,ayoka,tsiyoka,ayoko'i,uyotsv'i,hiyoki,uyoyhsti,Eventful,yo,yo,become,cons_stem,a_present,True,False,False,1,1,1,1,3
515,522,it’s breaking,ayoka,tsiyoka,ayoko'i,uyotsv'i,hiyoki,uyoyhsti,Eventful,yo,yo,become,cons_stem,a_present,True,False,True,1,1,1,1,3
516,523,he/she is shooting him/her,ayohiha,tsiyo'iha,ayohiho'i,uyolhv'i,hiyo'a,uyosti,Eventful,yo,yo,hih-lh,cons_stem,a_present,True,False,True,1,1,1,2,1
519,526,he/she is whittling it,ayolhvska,tsiyolvska,ayolhvsko'i,uyolhanv'i,hiyolhvka,uyolhvsti,Eventful,yol,yol,hvsk-han,cons_stem,a_present,True,False,False,1,1,1,1,2
519,526,he/she is whittling it,ayolhvska,tsiyolvska,ayolhvsko'i,uyolhanv'i,hiyolhvka,uyolhvsti,Eventful,yol,yol,hvsk-han,cons_stem,a_present,True,False,True,1,1,1,1,2
521,528,he/she is dying (refers to a human),ayohuska,tsiyo'uska,ayohusko'i,uyohusv'i,hiyohuhi,uyohuhisti,Eventful,yohu,yo'u,sk-s-hi-hihst,cons_stem,a_present,True,False,False,1,1,1,1,1
521,528,he/she is dying (refers to a human),ayohuska,tsiyo'uska,ayohusko'i,uyohusv'i,hiyohuhi,uyohuhisti,Eventful,yohu,yo'u,sk-s-hi-hihst,cons_stem,a_present,True,False,True,1,1,1,1,1
523,530,he/she is greeting him/her,ayoliha,tsiyoliha,ayoliho'i,uyolilv'i,hiyolika,uyolisti,Eventful,yol,yol,ih-il,cons_stem,a_present,True,False,False,1,1,1,1,1
523,530,he/she is greeting him/her,ayoliha,tsiyoliha,ayoliho'i,uyolilv'i,hiyolika,uyolisti,Eventful,yol,yol,ih-il,cons_stem,a_present,True,False,True,1,1,1,1,1
524,531,he/she is breaking it,ayostiha,tsiyostiha,ayostisko'i,uyosthanv'i,hiyosta,uyostohti,Eventful,yost,yost,cause,cons_stem,a_present,True,False,False,1,1,1,1,1
524,531,he/she is breaking it,ayostiha,tsiyostiha,ayostisko'i,uyosthanv'i,hiyosta,uyostohti,Eventful,yost,yost,cause,cons_stem,a_present,True,False,True,1,1,1,1,1
526,533,he/she is destroying it,ayosthanohvska,tsiyosthanohvska,ayosthanohvsko'i,uyosthanonhv'i,hiyosthanonha,uyosthanohvsti,Eventful,yosthan,yosthan,terminative,cons_stem,a_present,True,False,False,1,1,1,1,1
526,533,he/she is destroying it,ayosthanohvska,tsiyosthanohvska,ayosthanohvsko'i,uyosthanonhv'i,hiyosthanonha,uyosthanohvsti,Eventful,yosthan,yosthan,terminative,cons_stem,a_present,True,False,True,1,1,1,1,1
526,533,he/she is destroying it,ayosthanohvska,tsiyosthanohvska,ayosthanohvsko'i,uyosthanonhv'i,hiyosthanonha,uyosthanohvsti,Eventful,yosthano,yosthano,terminative-no-o,cons_stem,a_present,True,False,False,1,1,1,1,1
526,533,he/she is destroying it,ayosthanohvska,tsiyosthanohvska,ayosthanohvsko'i,uyosthanonhv'i,hiyosthanonha,uyosthanohvsti,Eventful,yosthano,yosthano,terminative-no-o,cons_stem,a_present,True,False,True,1,1,1,1,1
529,536,he/she is entering it,ayvhiha,tsiyv'iha,ayvhiho'i,uyvlhv'i,hiyvha,uyvsti,Eventful,yv,yv,hih-lh,cons_stem,a_present,True,False,False,1,1,1,2,1
529,536,he/she is entering it,ayvhiha,tsiyv'iha,ayvhiho'i,uyvlhv'i,hiyvha,uyvsti,Eventful,yv,yv,hih-lh,cons_stem,a_present,True,False,True,1,1,1,2,1
530,537,he/she is finding it (refers to a long object),ayvwhahthiha,tsiyvwahthiha,ayvwhahthisko'i,uyvwhahthvhv'i,hiyvwhahtha,uyvwhahthvhti,Eventful,yvwhahth,yvwahth,ih-vh,cons_stem,a_present,True,False,False,1,1,1,1,2
530,537,he/she is finding it (refers to a long object),ayvwhahthiha,tsiyvwahthiha,ayvwhahthisko'i,uyvwhahthvhv'i,hiyvwhahtha,uyvwhahthvhti,Eventful,yvwhahth,yvwahth,ih-vh,cons_stem,a_present,True,False,True,1,1,1,1,2
531,538,he/she is taking it somewhere (refers to a long object),ayvwhitiha,tsiyvwitiha,ayvwhitisko'i,uyvwhitvhv'i,hiyvwhita,uyvwhithti,Eventful,yvwhit,yvwit,ih-vh,cons_stem,a_present,True,False,False,1,1,1,1,1
531,538,he/she is taking it somewhere (refers to a long object),ayvwhitiha,tsiyvwitiha,ayvwhitisko'i,uyvwhitvhv'i,hiyvwhita,uyvwhithti,Eventful,yvwhit,yvwit,ih-vh,cons_stem,a_present,True,False,True,1,1,1,1,1
539,549,he/she is making an X,tatanhawhstiha,tekatanawhstiha,tatanhawhstisko'i,tutanhawhsthanv'i,thatanhawhsta,tsutanhawhstohti,Eventful,atanhawhst,atanawhst,cause,a_stem,a_present,True,False,False,1,1,1,1,1
541,551,he/she is conjuring,tatanhese'a,tekatanese'a,tatanhesesko'i,tutanhesa'v'i,thatanhesaka,tsutanhesesti,Eventful,atanhes,atanes,e-aka,a_stem,a_present,True,False,False,1,1,1,1,1
542,552,he/she is accepting him/her,tatanilvka,tetsiyatanilvka,tatanilvko'i,tutanilvtsv'i,thiyatanilvki,tsutanilvsti,Eventful,atanilv,atanilv,become,a_stem,a_present,True,False,True,1,1,1,1,1
543,553,he/she is dodging,tatanvtistiha,tekatanvtistiha,tatanvtistisko'i,tutanvtisthanv'i,thatanvtista,tsutanvtistohti,Eventful,atanvtist,atanvtist,cause,a_stem,a_present,True,False,False,1,1,1,1,1
544,554,he/she is performing baptism,tatawo'a,tekatawo'a,tatawosko'i,tutawo'v'i,thatawotsa,tsutawosti,Eventful,ataw,ataw,o,a_stem,a_present,True,False,False,1,1,1,1,1
545,555,he/she is giving up,tatayoska,tekatayoska,tatayosko'i,tutayosv'i,thatayohi,tsutayohisti,Eventful,atayo,atayo,sk-s-hi-hihst,a_stem,a_present,True,False,False,1,1,1,1,1
550,560,he/she is setting a price,takvwalhtiha,tetsikvwalotiha,takvwalhtisko'i,tukvwalhthanv'i,thikvwalhta,tsukvwalhtohti,Eventful,kvwalht,kvwalhot,cause,cons_stem,a_present,True,False,False,1,1,1,1,1
550,560,he/she is setting a price,takvwalhtiha,tetsikvwalotiha,takvwalhtisko'i,tukvwalhthanv'i,thikvwalhta,tsukvwalhtohti,Eventful,kvwalht,kvwalhot,cause,cons_stem,a_present,True,False,True,1,1,1,1,1
550,560,he/she is setting a price,takvwalhtiha,tetsikvwalotiha,takvwalhtisko'i,tukvwalhthanv'i,thikvwalhta,tsukvwalhtohti,Eventful,kvwalht,kvwalot,cause,cons_stem,a_present,True,False,False,1,1,1,1,1
550,560,he/she is setting a price,takvwalhtiha,tetsikvwalotiha,takvwalhtisko'i,tukvwalhthanv'i,thikvwalhta,tsukvwalhtohti,Eventful,kvwalht,kvwalot,cause,cons_stem,a_present,True,False,True,1,1,1,1,1
552,562,he/she is rocking,talhihkeha,tekalihkeha,talhihkesko'i,tulhihkehv'i,thalhihkvla,tsulhihkehti,Eventful,alhihk,alihk,apl-active,a_stem,a_present,True,False,False,1,1,1,1,1
553,563,he/she is drawing a picture of him/her,talhilostiha,tetsiyatlilostiha,talhilostisko'i,tulhilosthanv'i,thiyatlilosta,tsulhilostohti,Eventful,alhilost,atlilost,cause,a_stem,a_present,True,False,True,1,1,1,1,1
554,564,he/she is conversing,talhinoheha,tekalinoheha,talhinohesko'i,tulhinohelhv'i,thalhinohvla,tsulhinohehti,Eventful,alhino,alino,apl-active-h,a_stem,a_present,True,False,False,1,1,1,1,1
554,564,he/she is conversing,talhinoheha,tekalinoheha,talhinohesko'i,tulhinohelhv'i,thalhinohvla,tsulhinohehti,Eventful,alhinoh,alinoh,apl-active-',a_stem,a_present,True,False,False,1,1,1,1,1
555,565,he/she is jumping,talhthateka,tekalithateka,talhthateko'i,tulhthatinvsv'i,thalhthatuka,tsulhthatinvti,Eventful,alhthat,alhithat,go-in,a_stem,a_present,True,False,False,1,1,1,1,1
555,565,he/she is jumping,talhthateka,tekalithateka,talhthateko'i,tulhthatinvsv'i,thalhthatuka,tsulhthatinvti,Eventful,alhthat,alithat,go-in,a_stem,a_present,True,False,False,1,1,1,1,1
557,567,he/she is changing clothes,tanhawa'iyv'a,tekaniwa'iyv'a,tanhawa'iyvsko'i,tunhawa'iyvsv'i,thanhawa'iyvna,tsunhawa'iyvsti,Eventful,anhawa'iy,anhiwa'iy,v-vhs,a_stem,a_present,True,False,False,1,1,1,1,1
557,567,he/she is changing clothes,tanhawa'iyv'a,tekaniwa'iyv'a,tanhawa'iyvsko'i,tunhawa'iyvsv'i,thanhawa'iyvna,tsunhawa'iyvsti,Eventful,anhawa'iy,aniwa'iy,v-vhs,a_stem,a_present,True,False,False,1,1,1,1,1
558,568,he/she is undressing,tanhawe'a,tekaniwe'a,tanhawesko'i,tunhawesv'i,thanhawaki,tsunhawesti,Eventful,anhaw,anhiw,rev-e,a_stem,a_present,True,False,False,1,1,1,1,1
